"municip","location_number","location_name","momb_status","date","year","municip_number_2019","municip_name","total_mcp_area","sea_mcp_area","prod_area_id","prod_area_name"
"HEIM",10224,"Korsneset",2,2011-08-13,2011,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10224,"Korsneset",1,2012-03-02,2012,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10224,"Korsneset",1,2012-10-12,2012,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10224,"KORSNESET",1,2013-08-16,2013,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10224,"KORSNESET",1,2015-06-26,2015,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10224,"KORSNESET",1,2017-06-06,2017,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10224,"KORSNESET",1,2019-04-15,2019,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10224,"KORSNESET",1,2021-04-15,2021,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10229,"FÆTTEN",1,2008-07-07,2008,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10229,"Fætten",1,2010-08-27,2010,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10229,"FÆTTEN",1,2014-01-04,2014,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10229,"FÆTTEN",1,2015-09-10,2015,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10229,"FÆTTEN",2,2017-05-11,2017,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10229,"FÆTTEN",1,2019-10-09,2019,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",10229,"FÆTTEN",1,2021-05-27,2021,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"MANNBRUHOLMEN",1,2008-01-07,2008,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"MANNBRUHOLMEN",1,2008-12-11,2008,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"Mannbruholman",1,2009-09-16,2009,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"Mannbruholman",2,2011-09-10,2011,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"Mannbruholman",1,2011-12-10,2011,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"Mannbruholman",1,2012-12-07,2012,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"MANNBRUHOLMEN",1,2014-07-17,2014,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"MANNBRUHOLMEN",1,2016-07-01,2016,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"MANNBRUHOLMEN",1,2018-08-08,2018,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"FRØYA",10232,"MANNBRUHOLMEN",1,2020-08-17,2020,"5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag"
"HITRA",10240,"ILSØYA Ø",1,2008-08-29,2008,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",10240,"Ilsøya Ø",1,2010-10-06,2010,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",10240,"øst av ilsøya",2,2012-09-28,2012,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",10240,"ILSØYA Ø",2,2014-09-22,2014,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",10240,"ILSØYA Ø",2,2016-04-26,2016,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"HITRA",10240,"ILSØYA Ø",1,2020-03-05,2020,"5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag"
"NÆRØYSUND",10256,"Bondøya",2,2011-09-09,2011,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10256,"BONDØYA",2,2013-08-14,2013,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10256,"BONDØYA",1,2016-07-12,2016,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10256,"BONDØYA",2,2018-04-11,2018,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10256,"BONDØYA",1,2019-04-26,2019,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10256,"BONDØYA",2,2020-08-12,2020,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10256,"BONDØYA",2,2020-12-02,2020,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10262,"Lille Kvitholmen",1,2010-02-10,2010,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10262,"Lille Kvitholmen",2,2011-08-31,2011,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10262,"Lille Kvitholmen",1,2013-07-30,2013,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10262,"LILLE KVITHOLMEN",1,2016-08-23,2016,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10262,"LILLE KVITHOLMEN",2,2019-06-20,2019,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",10262,"LILLE KVITHOLMEN",1,2020-04-02,2020,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"LOPPA",10275,"Auskarnes Ø",1,2008-09-04,2008,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",10275,"Auskarnes Ø",3,2010-08-11,2010,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",10275,"Auskarnes Ø",3,2011-02-24,2011,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",10275,"Auskarnes Ø",1,2011-09-20,2011,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",10275,"AUSKARNES Ø",2,2013-09-13,2013,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",10275,"AUSKARNES Ø",2,2014-10-20,2014,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",10275,"AUSKARNES Ø",1,2015-11-11,2015,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",10275,"AUSKARNES Ø",3,2019-09-30,2019,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"ALTA",10276,"SOMMARBUKT",3,2011-01-13,2011,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10276,"sommarbukt",3,2011-01-17,2011,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10276,"SOMMARBUKT",3,2011-05-19,2011,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10276,"Sommarbukt",3,2011-05-27,2011,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10276,"SOMMARBUKT",1,2014-02-26,2014,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10276,"SOMMARBUKT",1,2016-02-04,2016,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10276,"SOMMARBUKT",2,2017-11-24,2017,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10276,"SOMMARBUKT",2,2018-04-17,2018,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10276,"SOMMARBUKT",2,2020-01-06,2020,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10281,"Store Kufjord",2,2010-02-11,2010,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10281,"Store Kvalfjord",1,2011-03-10,2011,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10281,"Store Kvalfjord",1,2012-03-01,2012,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10281,"STORE KVALFJORD",1,2013-11-05,2013,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10281,"STORE KVALFJORD",1,2015-11-18,2015,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10281,"STORE KVALFJORD",1,2016-06-14,2016,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10281,"STORE KVALFJORD",2,2019-09-09,2019,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"ALTA",10281,"STORE KVALFJORD",1,2020-09-23,2020,"2012","Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
"BØMLO",10291,"HISKHOLMEN",1,2012-07-09,2012,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10291,"HISKHOLMEN",1,2013-07-09,2013,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10291,"HISKHOLMEN",2,2014-05-15,2014,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10291,"HISKHOLMEN",2,2015-05-27,2015,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10291,"HISKHOLMEN",1,2016-04-04,2016,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10291,"HISKHOLMEN",2,2017-11-20,2017,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10291,"HISKHOLMEN",2,2018-08-02,2018,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10291,"HISKHOLMEN",2,2020-01-21,2020,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10291,"HISKHOLMEN",2,2020-08-13,2020,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10292,"LYKLINGHOLMEN N",1,2006-03-23,2006,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10292,"Løklingholmen",1,2010-03-01,2010,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10292,"LYKLINGHOLMEN N",1,2012-03-13,2012,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10292,"LYKLINGHOLMEN N",1,2013-11-13,2013,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10292,"LYKLINGHOLMEN N",1,2016-01-06,2016,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10292,"LYKLINGHOLMEN N",1,2017-11-01,2017,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10292,"LYKLINGHOLMEN N",1,2019-06-12,2019,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"FITJAR",10298,"Ålforo",1,2008-11-10,2008,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",1,2010-11-18,2010,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"Ålforo",2,2013-01-22,2013,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",1,2013-04-04,2013,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",1,2015-02-12,2015,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",1,2016-09-21,2016,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",1,2017-06-08,2017,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",1,2018-02-22,2018,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",2,2018-10-24,2018,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",1,2019-07-02,2019,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",10298,"ÅLFORO",1,2020-11-26,2020,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"SVEIO",10300,"Hillersvik",1,2007-04-12,2007,"1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
"SVEIO",10300,"Hillersvik",1,2009-05-20,2009,"1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
"SVEIO",10300,"Hillersvik",1,2013-02-07,2013,"1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
"SVEIO",10300,"HILLERSVIK",1,2014-06-27,2014,"1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
"SVEIO",10300,"HILLERSVIK",1,2016-07-27,2016,"1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
"SVEIO",10300,"HILLERSVIK",1,2018-02-26,2018,"1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
"SVEIO",10300,"HILLERSVIK",1,2020-06-12,2020,"1216","Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
"BØMLO",10303,"NAPPEHOLMANE",1,2009-04-03,2009,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10303,"Nappeholmane",1,2011-04-01,2011,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10303,"Noppane",1,2012-12-15,2012,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10303,"NAPPEHOLMANE",1,2015-02-19,2015,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10303,"NAPPEHOLMANE",1,2016-12-14,2016,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10303,"NAPPEHOLMANE",1,2018-11-21,2018,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"BØMLO",10303,"NAPPEHOLMANE",1,2020-10-14,2020,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"ØYGARDEN",10309,"Syrtangen",1,2010-06-16,2010,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"ØYGARDEN",10309,"Vik/Syrtangen",1,2012-08-21,2012,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"ØYGARDEN",10309,"SYRTANGEN",2,2014-04-03,2014,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"ØYGARDEN",10309,"SYRTANGEN",1,2015-04-20,2015,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"ØYGARDEN",10309,"SYRTANGEN",1,2016-05-27,2016,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"ØYGARDEN",10309,"SYRTANGEN",2,2018-11-09,2018,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"ØYGARDEN",10309,"SYRTANGEN",1,2019-08-08,2019,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"ØYGARDEN",10309,"SYRTANGEN",2,2020-06-17,2020,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"ØYGARDEN",10309,"SYRTANGEN",1,2020-10-21,2020,"1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
"HYLLESTAD",10311,"Storlia",1,2009-10-02,2009,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",10311,"Storelia",1,2012-03-02,2012,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",10311,"STORLIA",1,2014-04-25,2014,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",10311,"STORLIA",2,2016-08-22,2016,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",10311,"STORLIA",1,2017-03-27,2017,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",10311,"STORLIA",2,2018-06-07,2018,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",10311,"STORLIA",2,2020-03-27,2020,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",10311,"STORLIA",1,2020-12-23,2020,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"ASKVOLL",10317,"GARVIK",1,2016-09-21,2016,"1428","Askvoll",1588.603941,1262.43025,4,"Sotra - Stadt"
"BREMANGER",10318,"GULESTØ",1,2005-11-04,2005,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",10318,"Gulestø",1,2009-07-13,2009,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",10318,"Gulestø",2,2011-06-30,2011,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",10318,"Gulestø",1,2012-04-26,2012,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",10318,"GULESTØ",1,2013-10-02,2013,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",10318,"GULESTØ",1,2015-11-05,2015,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",10318,"GULESTØ",1,2017-10-20,2017,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",10318,"GULESTØ",1,2019-10-08,2019,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"KINN",10319,"Ålvora",2,2007-12-11,2007,"1401","Kinn",2140.216593,1447.185281,4,"Sotra - Stadt"
"KINN",10319,"Ålvora",1,2010-03-12,2010,"1401","Kinn",2140.216593,1447.185281,4,"Sotra - Stadt"
"KINN",10319,"Ålvora",1,2011-10-25,2011,"1401","Kinn",2140.216593,1447.185281,4,"Sotra - Stadt"
"KINN",10319,"ÅLVORA",1,2013-11-01,2013,"1401","Kinn",2140.216593,1447.185281,4,"Sotra - Stadt"
"KINN",10319,"ÅLVORA",1,2015-11-04,2015,"1401","Kinn",2140.216593,1447.185281,4,"Sotra - Stadt"
"KINN",10319,"ÅLVORA",1,2018-02-19,2018,"1401","Kinn",2140.216593,1447.185281,4,"Sotra - Stadt"
"BJØRNAFJORDEN",10324,"Gjerdeviksflua",1,2009-02-27,2009,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"Oterstegdalen",2,2009-10-23,2009,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"Gjerdeviksflua",1,2011-03-16,2011,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"Gjerdeviksflua",2,2013-03-07,2013,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",2,2014-03-05,2014,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",2,2015-03-20,2015,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",2,2016-04-27,2016,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",2,2016-12-21,2016,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",1,2017-08-01,2017,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",3,2018-10-10,2018,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",1,2019-06-12,2019,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",2,2020-09-07,2020,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"BJØRNAFJORDEN",10324,"GJERDEVIKSFLUA",1,2021-07-27,2021,"1241","Bjørnafjorden",507.0776654,129.2463033,3,"Karmøy - Sotra"
"KVAM",10328,"Sagvik",1,2009-03-09,2009,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"Sagvik",3,2012-03-01,2012,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"Sagvik",2,2012-09-18,2012,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",3,2013-09-17,2013,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",2,2014-03-13,2014,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",1,2015-03-18,2015,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",3,2016-06-08,2016,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",2,2017-05-31,2017,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",3,2018-07-20,2018,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",3,2018-10-25,2018,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",1,2019-10-09,2019,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",3,2020-12-21,2020,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVAM",10328,"SAGVIK",3,2021-03-15,2021,"1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"Åkre",2,2009-09-15,2009,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"Åkre",1,2010-04-29,2010,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"Åkre",4,2011-09-14,2011,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"Åkre",2,2011-12-09,2011,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"Åkre",1,2012-03-15,2012,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"Åkre",2,2013-07-03,2013,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",2,2014-05-21,2014,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",3,2015-05-04,2015,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",2,2015-10-28,2015,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",2,2016-04-08,2016,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",2,2017-07-06,2017,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",2,2018-04-11,2018,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",2,2019-07-30,2019,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",1,2020-03-31,2020,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10331,"ÅKRE",2,2021-05-19,2021,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"Trommo",2,2009-09-16,2009,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"Trommo",1,2010-04-29,2010,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"Trommo",2,2011-10-25,2011,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"Trommo",1,2012-09-27,2012,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"Trommo",3,2013-07-06,2013,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"TROMMO",1,2014-02-04,2014,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"TROMMO",3,2015-05-05,2015,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"TROMMO",2,2015-10-28,2015,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"TROMMO",1,2016-03-17,2016,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"TROMMO",1,2017-07-25,2017,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"TROMMO",2,2019-07-30,2019,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"TROMMO",1,2020-03-31,2020,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",10332,"TROMMO",2,2021-05-19,2021,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
